chrom	start	end	geneid	genename
chr15	36219057	36219124	MIR4510	NR_039735
chr15	36871827	37102441	C15orf41	NM_001321756
chr15	37091301	37110707	CSNK1A1P1	NR_027320
chr15	37156644	37178734	LOC145845	NR_024264
chr15	37181406	37393512	MEIS2	NM_001220482
chr15	37265022	37265102	MIR8063	NR_107030
chr15	38226841	38287237	TMCO5A	NM_001370737
chr15	38332594	38354541	LINC02345	NR_120330
chr15	38361013	38365191	LINC01852	NR_147201
chr15	38545037	38649450	SPRED1	NM_152594
chr15	38746328	38779911	FAM98B	NM_173611
chr15	38780304	38857015	RASGRP1	NM_001306086
chr15	38988799	38992239	LINC02694	NR_160786
chr15	39542870	39547043	C15orf54	NR_144508
chr15	39873280	39891667	THBS1	NM_003246
chr15	39892232	40075042	FSIP1	NM_152597
chr15	40075107	40077817	LOC105370941	NR_135665
chr15	40091209	40212467	GPR176	NM_001271854
chr15	40226316	40327792	EIF2AK4	NM_001013703
chr15	40327891	40331403	SRP14	NM_001309434
chr15	40331512	40359710	SRP14-AS1	NR_040059
chr15	40380091	40401080	BMF	NM_001003943
chr15	40453210	40513337	BUB1B	NM_001211
chr15	40509629	40569688	BUB1B-PAK6	NM_001128628
chr15	40531264	40569688	PAK6	NM_001276718
chr15	40542866	40545110	C15orf56	NM_001039905
chr15	40570573	40574787	ANKRD63	NM_001190479
chr15	40580110	40600136	PLCB2	NM_001284297
chr15	40615893	40618916	INAFM2	NM_001301268
chr15	40623653	40633168	CCDC9B	NM_207380
chr15	40643234	40648634	PHGR1	NM_001145643
chr15	40650420	40670820	DISP2	NM_033510
chr15	40674922	40686489	KNSTRN	NM_001142762
chr15	40697996	40728146	IVD	NM_001354598
chr15	40731956	40760435	BAHD1	NM_001301132
chr15	40763160	40765357	CHST14	NM_130468
chr15	40823540	40857256	CCDC32	NM_001289132
chr15	40824083	40824749	MRPL42P5	NR_002208
chr15	40861498	40867148	RPUSD2	NM_152260
chr15	40886447	40956539	KNL1	NM_170589
chr15	40985951	40987303	RAD51-AS1	NR_040058
chr15	40987372	41024538	RAD51	NM_001164270
chr15	41028082	41047534	RMDN3	NM_001304802
chr15	41056266	41059906	GCHFR	NM_005258
chr15	41057360	41099671	DNAJC17	NM_018163
chr15	41062178	41064647	C15orf62	NM_001130448
chr15	41099287	41107282	ZFYVE19	NM_001077268
chr15	41107649	41120906	PPP1R14D	NM_017726
chr15	41128191	41136722	SPINT1-AS1	NR_146466
chr15	41136246	41150405	SPINT1	NM_003710
chr15	41164412	41166432	RHOV	NM_133639
chr15	41186648	41196173	VPS18	NM_020857
chr15	41199007	41201549	LOC105370943	NR_135836
chr15	41221538	41231271	DLL4	NM_019074
chr15	41245669	41248710	CHAC1	NM_024111
chr15	41271079	41408478	INO80	NM_017553
chr15	41474931	41522955	EXD1	NM_001286441
chr15	41523466	41574083	CHP1	NM_007236
chr15	41577540	41605536	OIP5-AS1	NR_152821
chr15	41601466	41624819	OIP5	NM_001317860
chr15	41625079	41673244	NUSAP1	NM_001243144
chr15	41679551	41694694	NDUFAF1	NM_016013
chr15	41709302	41775761	RTF1	NM_015138
chr15	41786072	41795749	ITPKA	NM_002220
chr15	41795835	41806025	LTK	NM_001135685
chr15	41809375	41836455	RPAP1	NM_015540
chr15	41851410	41875787	TYRO3	NM_006293
chr15	41952610	42062141	MGA	NM_001164273
chr15	41983783	41983876	MIR626	NR_030356
chr15	42066682	42120053	MAPKBP1	NR_049762
chr15	42120283	42140346	JMJD7-PLA2G4B	NM_001198588
chr15	42120290	42129779	JMJD7	NM_001114632
chr15	42131011	42140346	PLA2G4B	NM_001114633
chr15	42140344	42186251	SPTBN5	NM_016642
chr15	42158693	42158749	MIR4310	NR_036195
chr15	42184975	42191013	LOC105370792	NR_135681
chr15	42188131	42264755	EHD4	NM_139265
chr15	42213615	42221484	EHD4-AS1	NR_120332
chr15	42264961	42291292	PLA2G4E-AS1	NR_120334
chr15	42273780	42342901	PLA2G4E	NM_001206670
chr15	42359207	42386760	PLA2G4D	NM_178034
chr15	42431232	42448834	PLA2G4F	NM_213600
chr15	42450909	42500502	VPS39	NM_001301138
chr15	42491768	42491864	MIR627	NR_030357
chr15	42502650	42565782	TMEM87A	NM_001286487
chr15	42566366	42645864	GANC	NM_198141
chr15	42651698	42704515	CAPN3	NM_173087
chr15	42704635	42783339	ZNF106	NM_001284307
chr15	42787504	42825259	SNAP23	NM_130798
chr15	42830027	42840991	LRRC57	NM_153260
chr15	42841036	42862190	HAUS2	NM_018097
chr15	42867804	43013196	STARD9	NM_020759
chr15	43015742	43029326	CDAN1	NM_138477
chr15	43030928	43212976	TTBK2	NM_173500
chr15	43235098	43398236	UBR1	NM_174916
chr15	43425313	43477341	TMEM62	NM_001347004
chr15	43477601	43489375	CCNDBP1	NR_045999
chr15	43489426	43513323	EPB42	NM_001114134
chr15	43524788	43559126	TGM5	NM_201631
chr15	43568469	43594453	TGM7	NM_052955
chr15	43615847	43622771	LCMT2	NM_014793
chr15	43622870	43646767	ADAL	NM_001159280
chr15	43650374	43663241	ZSCAN29	NM_001372080
chr15	43663299	43701969	TUBGCP4	NM_001286414
chr15	43695259	43802838	TP53BP1	NM_005657
chr15	43809806	43823809	MAP1A	NM_002373
chr15	43825660	43882451	PPIP5K1	NM_001354385
chr15	43885055	43891604	CKMT1B	NR_135750
chr15	43891761	43910998	STRC	NM_153700
chr15	43920701	43941042	CATSPER2	NM_001282309
chr15	43922760	43982229	PPIP5K1P1-CATSPER2	NR_146339
chr15	43984984	43991420	CKMT1A	NM_001015001
chr15	43991616	44010458	STRCP1	NR_146078
chr15	44028146	44038496	CATSPER2P1	NR_002318
chr15	44038636	44065476	PDIA3	NM_005313
chr15	44064820	44069164	ELL3	NM_025165
chr15	44069284	44088277	SERF2	NM_001199877
chr15	44084174	44094769	SERF2-C15ORF63	NR_037673
chr15	44085857	44085957	MIR1282	NR_031695
chr15	44086372	44092295	SERINC4	NM_001258031
chr15	44092797	44096624	HYPK	NM_016400
chr15	44096690	44116888	MFAP1	NM_005926
chr15	44119200	44160610	WDR76	NM_024908
chr15	44162962	44487469	FRMD5	NR_104455
chr15	44168024	44170369	PIN4P1	NR_003571
chr15	44580917	44707956	CASC4	NM_177974
chr15	44719827	44821236	CTDSPL2	NM_016396
chr15	44826703	44829121	EIF3J-DT	NR_034170
chr15	44829266	44855001	EIF3J	NM_001284335
chr15	44854894	44955860	SPG11	NM_025137
chr15	44957930	44969086	PATL2	NM_001145112
chr15	45003715	45011075	B2M	NM_004048
chr15	45010042	45010091	MIR10393	NR_162102
chr15	45021186	45025049	LOC100419583	NR_125376
chr15	45028726	45060025	TRIM69	NM_001301145
chr15	45117945	45176892	SORD2P	NR_146394
chr15	45248885	45271426	TERB2	NM_152448
chr15	45315393	45369383	SORD	NM_003104
chr15	45384848	45406370	DUOX2	NM_001363711
chr15	45406524	45410619	DUOXA2	NM_207581
chr15	45409564	45422077	DUOXA1	NM_001276268
chr15	45422192	45457772	DUOX1	NM_017434
chr15	45459412	45493314	SHF	NM_138356
chr15	45543779	45571420	LOC101928414	NR_120335
chr15	45544432	45570044	SLC28A2	NM_004212
chr15	45653322	45694425	GATM	NM_001321015
chr15	45694534	45713613	SPATA5L1	NR_136648
chr15	45722727	45725647	C15orf48	NM_032413
chr15	45725248	45725327	MIR147B	NR_030599
chr15	45771804	45814953	SLC30A4	NM_013309
chr15	45803334	45848928	HMGN2P46	NR_022014
chr15	45829449	45829577	SNORA41B	NR_145777
chr15	45879321	45901914	BLOC1S6	NR_132351
chr15	45923346	45983492	SQOR	NM_001271213
chr15	45997393	46223267	LOC105370802	NR_135680
chr15	47476286	48066418	SEMA6D	NM_001198999
chr15	48095581	48138433	LINC01491	NR_120336
chr15	48413187	48434868	SLC24A5	NM_205850
chr15	48426829	48470492	MYEF2	NM_016132
chr15	48470635	48495953	CTXN2	NM_001370415
chr15	48498499	48596275	SLC12A1	NM_000338
chr15	48623292	48635570	DUT	NM_001330286
chr15	48700510	48937906	FBN1	NM_000138
chr15	49030135	49103266	CEP152	NM_014985
chr15	49115938	49256116	SHC4	NM_203349
chr15	49170331	49172370	EID1	NM_014335
chr15	49280836	49338643	SECISBP2L	NM_014701
chr15	49414924	49447796	COPS2	NM_001143887
chr15	49447971	49624078	GALK2	NM_001001556
chr15	49448495	49450822	NDUFAF4P1	NR_036507
chr15	49461267	49461350	MIR4716	NR_039866
chr15	49619167	49913015	FAM227B	NM_152647
chr15	49715439	49780971	FGF7	NM_002009
chr15	49913245	49948427	DTWD1	NM_001144955
chr15	50150435	50411430	ATP8B4	NM_024837
chr15	50474393	50528589	SLC27A2	NM_001159629
chr15	50534146	50557923	HDC	NM_002112
chr15	50567586	50647395	GABPB1	NM_016654
chr15	50641135	50647076	GABPB1-IT1	NR_026891
chr15	50646371	50650503	GABPB1-AS1	NR_024490
chr15	50652526	50652607	MIR4712	NR_039862
chr15	50716602	50806618	USP8	NM_005154
chr15	50792759	50838863	USP50	NM_203494
chr15	50849356	50978994	TRPM7	NM_017672
chr15	50994465	51057903	SPPL2A	NM_032802
chr15	51200880	51298092	AP4E1	NM_007347
chr15	51236326	51238762	DCAF13P3	NR_027642
chr15	51329685	51586109	MIR4713HG	NR_146310
chr15	51348799	51397473	TNFAIP8L3	NM_207381
chr15	51500254	51630793	CYP19A1	NM_031226
chr15	51534387	51534461	MIR4713	NR_039863
chr15	51606229	51606304	MIR7973-2	NR_107013
chr15	51606231	51606306	MIR7973-1	NR_107012
chr15	51633852	51700197	GLDN	NM_181789
chr15	51739919	51914968	DMXL2	NM_015263
chr15	51973550	52013223	SCG3	NM_001165257
chr15	52015261	52043650	LYSMD2	NM_001143917
chr15	52043794	52108558	TMOD2	NM_001142885
chr15	52121850	52207921	TMOD3	NM_014547
chr15	52211160	52216317	LOC100422556	NR_109775
chr15	52230222	52263998	LEO1	NM_001286430
chr15	52303196	52311292	MAPK6-DT	NR_156732
chr15	52311416	52359572	MAPK6	NM_002748
chr15	52401466	52404972	BCL2L10	NM_001306168
chr15	52407297	52483589	GNB5	NM_016194
chr15	52472223	52498076	CERNA1	NR_102751
chr15	52484520	52588001	MYO5C	NM_018728
chr15	52569314	52569397	MIR1266	NR_031670
chr15	52599481	52821247	MYO5A	NM_000259
chr15	52839242	52861643	ARPP19	NM_001306191
chr15	52873518	52970831	FAM214A	NR_104457
chr15	53047251	53082533	ONECUT1	NM_004498
chr15	53408562	53421895	LINC02490	NR_147181
chr15	53805938	54055075	WDR72	NR_102334
chr15	54270638	54925637	UNC13C	NM_001329919
chr15	55348945	55384371	LOC105370829	NR_135679
chr15	55473004	55489139	RSL24D1	NM_016304
chr15	55495165	55582011	RAB27A	NM_183235
chr15	55609382	55611321	PIGBOS1	NM_001308421
chr15	55611420	55647846	PIGB	NM_004855
chr15	55647421	55700708	CCPG1	NM_001204450
chr15	55647421	55790782	DNAAF4-CCPG1	NR_037923
chr15	55665138	55665232	MIR628	NR_030358
chr15	55700693	55710994	C15orf65	NM_001198784
chr15	55709954	55800432	DNAAF4	NM_001033560
chr15	55831085	55881169	PYGO1	NM_015617
chr15	55903742	56035350	PRTG	NM_173814
chr15	56119122	56285810	NEDD4	NM_001329212
chr15	56379478	56537280	RFX7	NM_001370561
chr15	56657622	56738195	TEX9	NM_198524
chr15	56720923	56757335	MNS1	NM_018365
chr15	56922374	57026284	ZNF280D	NM_017661
chr15	57178368	57210697	LOC145783	NR_015419
chr15	57210842	57583459	TCF12	NM_001322157
chr15	57570765	57570855	SNORD13D	NR_145748
chr15	57592563	57599967	LINC00926	NR_024433
chr15	57611336	57617237	LINC01413	NR_120337
chr15	57668703	57842915	CGNL1	NM_001252335
chr15	57884102	57977562	MYZAP	NM_152451
chr15	57884102	58009755	GCOM1	NM_001018090
chr15	57998719	58009755	POLR2M	NM_001018102
chr15	58245622	58358121	ALDH1A2	NM_001206897
chr15	58357423	58364903	LOC283665	NR_147215
chr15	58430368	58478110	AQP9	NM_001320636
chr15	58724190	58862043	LIPC	NM_000236
chr15	58727100	58790934	LIPC-AS1	NR_120338
chr15	58881008	59041906	ADAM10	NM_001320570
chr15	58982672	58985806	HSP90AB4P	NR_073415
chr15	59060271	59063173	LOC101928725	NR_135474
chr15	59063501	59154098	MINDY2	NM_001040453
chr15	59171249	59225878	SLTM	NM_001013843
chr15	59279862	59389618	RNF111	NM_001270529
chr15	59397345	59417244	CCNB2	NM_004701
chr15	59424633	59665070	MYO1E	NM_004998
chr15	59463382	59463461	MIR2116	NR_031750
chr15	59499042	59500785	LDHAL6B	NM_033195
chr15	59730385	59815753	FAM81A	NM_152450
chr15	59903982	59914922	GCNT3	NM_004751
chr15	59930261	59949714	GTF2A2	NM_004492
chr15	59951345	59981519	BNIP2	NM_001368060
chr15	60296510	60299642	FOXB1	NM_012182
chr15	60639350	60690185	ANXA2	NM_004039
chr15	60711808	60771341	ICE2	NM_024611
chr15	60771377	60922838	RORA-AS1	NR_120341
chr15	60780483	61521501	RORA	NM_134261
chr15	60973768	60979448	RORA-AS2	NR_120318
chr15	62022117	62023588	LINC02349	NR_146448
chr15	62144590	62352646	VPS13C	NM_017684
chr15	62352702	62354633	LOC101928907	NR_135690
chr15	62359176	62363116	C2CD4A	NM_207322
chr15	62455734	62457484	C2CD4B	NM_001007595
chr15	62488371	62495517	LOC107984784	NR_148210
chr15	62534728	62540994	GOLGA2P11	NR_136885
chr15	62596857	62596933	MIR8067	NR_107034
chr15	62635228	62635337	MIR6085	NR_106733
chr15	62929371	62937380	MGC15885	NR_026897
chr15	62939510	63136829	TLN2	NM_015059
chr15	63116156	63116240	MIR190A	NR_029709
chr15	63334946	63364113	TPM1	NM_001018004
chr15	63338233	63341586	TPM1-AS	NR_147233
chr15	63414060	63434260	LACTB	NM_032857
chr15	63440448	63449676	RPS27L	NM_015920
chr15	63481805	63559973	RAB8B	NM_016530
chr15	63569749	63601325	APH1B	NM_001145646
chr15	63613577	63674045	CA12	NR_135511
chr15	63682429	63729735	LINC02568	NR_120375
chr15	63796710	63886839	USP3	NM_001256702
chr15	63879909	63893026	USP3-AS1	NR_034080
chr15	63889586	63895631	FBXL22	NM_001367809
chr15	63900817	64126147	HERC1	NM_003922
chr15	64163129	64163218	MIR422A	NR_029944
chr15	64199235	64338684	DAPK2	NM_014326
chr15	64220473	64228152	LOC101928988	NR_120344
chr15	64364758	64386207	CIAO2A	NR_110310
chr15	64388181	64436428	SNX1	NM_148955
chr15	64443930	64449680	SNX22	NM_024798
chr15	64448014	64455354	PPIB	NM_000942
chr15	64457724	64648372	CSNK1G1	NM_022048
chr15	64657211	64679886	PCLAF	NR_109934
chr15	64680035	64747502	TRIP4	NM_016213
chr15	64752777	64978266	ZNF609	NM_015042
chr15	64979773	64995480	OAZ2	NM_001301302
chr15	65032090	65067788	RBPMS2	NR_138350
chr15	65054586	65054714	MIR1272	NR_031674
chr15	65107831	65117846	PIF1	NM_001286499
chr15	65134082	65160201	PLEKHO2	NM_001195059
chr15	65204101	65251033	ANKDD1A	NM_182703
chr15	65255363	65282252	SPG21	NM_001127890
chr15	65293850	65321977	MTFMT	NM_139242
chr15	65337725	65345735	SLC51B	NM_178859
chr15	65345675	65360329	RASL12	NM_001307930
chr15	65369154	65372276	KBTBD13	NM_001101362
chr15	65385342	65398697	UBAP1L	NM_001163692
chr15	65409717	65426146	PDCD7	NM_005707
chr15	65440558	65477680	CLPX	NM_006660
chr15	65487098	65503811	CILP	NM_003613
chr15	65550437	65579221	PARP16	NM_017851
chr15	65577799	65577929	SNORA24B	NR_145768
chr15	65588389	65588505	RNU5A-1	NR_002756
chr15	65597015	65597131	RNU5B-1	NR_002757
chr15	65619465	65670340	IGDCC3	NM_004884
chr15	65673823	65715285	IGDCC4	NM_020962
chr15	65734805	65810027	DPP8	NM_001320876
chr15	65822801	65870685	HACD3	NM_016395
chr15	65871116	65903469	INTS14	NM_001366364
chr15	65903688	65953340	SLC24A1	NM_001301033
chr15	65951461	66084631	DENND4A	NM_001320835
chr15	65989171	65989274	SNORD13E	NR_145750
chr15	66011584	66011670	MIR4511	NR_039736
chr15	66161829	66184324	RAB11A	NM_001206836
chr15	66187634	66546075	MEGF11	NM_032445
chr15	66332571	66332670	MIR4311	NR_036196
chr15	66585647	66626236	DIS3L	NM_133375
chr15	66628529	66649023	TIPIN	NM_017858
chr15	66639544	66639680	SCARNA14	NR_004388
chr15	66679211	66783882	MAP2K1	NM_002755
chr15	66782086	66790100	SNAPC5	NM_006049
chr15	66789296	66789372	MIR4512	NR_039737
chr15	66790353	66797193	RPL4	NM_000968
chr15	66793590	66793656	SNORD18C	NR_002443
chr15	66794360	66794429	SNORD18B	NR_002442
chr15	66795149	66795248	SNORD16	NR_002440
chr15	66795583	66795652	SNORD18A	NR_002441
chr15	66797664	66842468	ZWILCH	NM_017975
chr15	66839517	66858336	LCTL	NM_001278562
chr15	66874528	66978136	LINC01169	NR_110372
chr15	66994574	67075187	SMAD6	NR_027654
chr15	67223875	67248853	LINC02206	NR_135687
chr15	67276545	67356520	LOC102723493	NR_135686
chr15	67357940	67487505	SMAD3	NM_005902
chr15	67493013	67547536	AAGAB	NM_001271885
chr15	67547124	67794142	IQCH	NM_001322471
chr15	67695949	67814182	IQCH-AS1	NR_040051
chr15	67813469	67822483	C15orf61	NM_001143936
chr15	67835041	68099452	MAP2K5	NM_002757
chr15	68117847	68126920	SKOR1	NM_001365915
chr15	68126646	68131217	LOC101929076	NR_120345
chr15	68346517	68483802	PIAS1	NM_016166
chr15	68483043	68498448	CALML4	NM_001286694
chr15	68499330	68522066	CLN6	NM_017882
chr15	68570083	68588195	FEM1B	NM_015322
chr15	68588870	68724502	ITGA11	NM_001004439
chr15	68810712	69020144	CORO2B	NM_001324014
chr15	69070875	69113234	ANP32A	NM_006305
chr15	69094189	69094264	MIR4312	NR_036197
chr15	69096160	69099440	ANP32A-IT1	NR_026808
chr15	69222864	69239150	SPESP1	NM_145658
chr15	69222864	69355102	NOX5	NR_033671
chr15	69373190	69388163	EWSAT1	NR_026949
chr15	69452974	69564546	GLCE	NM_001324092
chr15	69591251	69700119	PAQR5	NM_017705
chr15	69689243	69707368	LOC145694	NR_132970
chr15	69706688	69740766	KIF23	NM_001367804
chr15	69745157	69748544	RPLP1	NM_001003
chr15	69854059	69863779	DRAIC	NR_026979
chr15	69884539	69988091	PCAT29	NR_126438
chr15	70127573	70135306	LINC00593	NR_026764
chr15	70340130	70390256	TLE3	NM_005078
chr15	70371711	70371807	MIR629	NR_030714
chr15	70796246	70798267	LINC02205	NR_146562
chr15	70863297	70878945	LINC02204	NR_135691
chr15	70907886	70908906	SALRNA3	NR_126481
chr15	70927588	70929653	SALRNA2	NR_126482
chr15	70946893	71055897	UACA	NM_018003
chr15	71121470	71146496	LARP6	NM_018357
chr15	71145578	71342436	LRRC49	NM_001284357
chr15	71173681	71184772	THAP10	NM_020147
chr15	71433788	72075722	THSD4	NM_024817
chr15	71459151	71481398	THSD4-AS1	NR_120348
chr15	71981040	71983878	THSD4-AS2	NR_120346
chr15	72102894	72110594	NR2E3	NM_014249
chr15	72114632	72410491	MYO9A	NM_006901
chr15	72406599	72433311	SENP8	NM_001166340
chr15	72452147	72490128	GRAMD2A	NM_001012642
chr15	72491370	72523965	PKM	NM_001206798
chr15	72533522	72564895	PARP6	NM_001323515
chr15	72577068	72612498	CELF6	NM_052840
chr15	72633265	72668355	HEXA	NM_000520
chr15	72668454	72671129	HEXA-AS1	NR_027262
chr15	72690646	72700708	TMEM202	NM_001080462
chr15	72700120	72766580	TMEM202-AS1	NR_135678
chr15	72766671	72895328	ARIH1	NM_005744
chr15	72879558	72879654	MIR630	NR_030359
chr15	72900822	72929296	LINC02259	NR_135684
chr15	72947038	72959738	GOLGA6B	NM_018652
chr15	72968139	72978523	HIGD2B	NM_001350932
chr15	72978520	73030817	BBS4	NR_045566
chr15	73043635	73076099	ADPGK	NM_001365225
chr15	73075176	73090540	ADPGK-AS1	NR_040107
chr15	73344804	73597545	NEO1	NM_002499
chr15	73592251	73592319	MIR12135	NR_162148
chr15	73612200	73661299	HCN4	NM_005477
chr15	73735505	73852353	REC114	NM_001348772
chr15	73852355	73925730	NPTN	NM_001161364
chr15	73859279	73861884	NPTN-IT1	NR_103844
chr15	73976622	74006859	CD276	NM_025240
chr15	74027772	74044711	INSYN1	NM_001303254
chr15	74060427	74062143	INSYN1-AS1	NR_120353
chr15	74165905	74181555	TBC1D21	NM_153356
chr15	74209809	74220589	LOXL1-AS1	NR_040069
chr15	74218803	74244477	LOXL1	NM_005576
chr15	74271267	74284636	STOML1	NM_001256674
chr15	74287057	74340163	PML	NM_033238
chr15	74362198	74374891	GOLGA6A	NM_001038640
chr15	74389454	74392547	COMMD4P2	NR_160652
chr15	74418714	74421619	LOC283731	NR_027073
chr15	74421715	74429143	ISLR2	NM_001130136
chr15	74466051	74469212	ISLR	NM_005545
chr15	74471808	74502046	STRA6	NM_001199040
chr15	74528667	74628482	CCDC33	NM_025055
chr15	74630103	74659987	CYP11A1	NM_000781
chr15	74653893	74654382	PPIAP46	NR_045207
chr15	74671423	74687096	LINC02255	NR_146881
chr15	74701630	74726299	SEMA7A	NM_001146029
chr15	74703698	74703773	MIR6881	NR_106941
chr15	74738318	74753529	UBL7	NM_001286742
chr15	74753606	74773633	UBL7-AS1	NR_038448
chr15	74833518	74890472	ARID3B	NM_001307939
chr15	74900713	74922542	CLK3	NM_003992
chr15	74922899	74988365	EDC3	NM_001142443
chr15	75011883	75017869	CYP1A1	NM_001319217
chr15	75041186	75048948	CYP1A2	NM_000761
chr15	75074421	75095538	CSK	NM_001127190
chr15	75081013	75081098	MIR4513	NR_039738
chr15	75105176	75118095	LMAN1L	NM_021819
chr15	75118968	75124138	CPLX3	NM_001030005
chr15	75128459	75135497	ULK3	NM_001284364
chr15	75132983	75133048	MIR6882	NR_106942
chr15	75136071	75165706	SCAMP2	NM_001320778
chr15	75182383	75194560	MPI	NM_001330372
chr15	75192328	75199235	FAM219B	NR_135841
chr15	75212133	75230414	COX5A	NM_004255
chr15	75246759	75249113	RPP25	NM_017793
chr15	75287904	75313836	SCAMP5	NM_001178112
chr15	75315931	75343067	PPCDC	NM_021823
chr15	75494223	75504510	C15orf39	NM_015492
chr15	75519094	75522031	LOC105376731	NM_001321990
chr15	75550899	75565796	GOLGA6C	NM_001164404
